唯一标识,所在区域,景点名称,评论数量,评分,是否为广告内容,是否被推荐,城市名称,图片,与市中心的距离,标签,详情页链接,市场票价,优惠价格,优惠描述,实际票价,价格类型,价格类型描述,是否免费,经度,纬度,热度评分,省份
76956,广州圣心大教堂,海珠广场/北京路步行街,1662.0,4.6,False,False,广州,https://dimg04.c-ctrip.com/images/0100812000q2v25oa44E2.jpg,,历史建筑,https://you.ctrip.com/sight/guangzhou152/6959.html?scene=online,,,,免费,4.0,免费,True,23.120803,113.266659,6.4,广州
82958,清远笔架山旅游度假区,笔架山/黄腾峡,1817.0,4.6,False,False,清远,https://dimg04.c-ctrip.com/images/0103h120008lqxi4nAE76.jpg,,遛娃宝藏地|登高爬山,https://you.ctrip.com/sight/qingyuan517/49968.html?scene=online,128.0,0.0,已减,78.0,2.0,门票,False,23.776504,113.042312,6.4,广州
10758762,珠江夜游天字码头,海珠广场/北京路步行街,4205.0,4.5,False,False,广州,https://dimg04.c-ctrip.com/images/0100e12000a2pcz1s8065.png,,历史建筑|夜游观景,https://you.ctrip.com/sight/guangzhou152/121689.html?scene=online,0.0,0.0,已减,98.0,2.0,门票,False,23.120989,113.277555,6.4,广州
30055548,赤坎老街,赤坎老街/湛江西站,355.0,4.7,False,False,湛江,https://dimg04.c-ctrip.com/images/0103d12000mcet0kvD17B.jpg,,城市漫步|夜游观景,https://you.ctrip.com/sight/zhanjiang202/1452180.html?scene=online,,,,免费,4.0,免费,True,21.281143,110.364135,6.4,广州
10558635,海上世界,深圳湾口岸/蛇口,623.0,4.7,False,False,深圳,https://dimg04.c-ctrip.com/images/1005060000001vnvn07F9.jpg,,夜游观景,https://you.ctrip.com/sight/shenzhen26/5815.html?scene=online,,,,免费,4.0,免费,True,22.487414,113.924706,6.4,广州
76885,广州动物园,淘金/环市东/广州动物园,3304.0,4.4,False,False,广州,https://dimg04.c-ctrip.com/images/0104s12000ogai1ag69D0.jpg,,亲近动物|遛娃宝藏地,https://you.ctrip.com/sight/guangzhou152/6784.html?scene=online,20.0,0.0,已减,20.0,2.0,门票,False,23.14681,113.311864,6.4,广州
10546285,古龙峡漂流,古龙峡,6605.0,4.6,False,False,清远,https://dimg04.c-ctrip.com/images/350j16000000z8k7k515D.jpg,,遛娃宝藏地,https://you.ctrip.com/sight/qingyuan517/131371.html?scene=online,368.0,,,免费,3.0,门市价,False,23.77652,112.960353,6.4,广州
82949,清晖园博物馆,清晖园度假区/顺德欢乐海岸PLUS,1451.0,4.4,False,False,佛山,https://dimg04.c-ctrip.com/images/0102a12000f9atcnm63FC.jpg,,园林花园|博物馆&展馆,https://you.ctrip.com/sight/foshan207/49952.html?scene=online,,,,免费,5.0,,False,22.841763,113.261608,6.4,广州
75870,小梅沙海滨乐园,大小梅沙/东部华侨城,1895.0,4.7,False,False,深圳,https://dimg04.c-ctrip.com/images/1lo0z12000e55jkveF489.jpg,,夜游观景|乘船游览,https://you.ctrip.com/sight/shenzhen26/2780.html?scene=online,50.0,0.0,已减,45.0,2.0,门票,False,22.60749,114.332499,6.4,广州
81351,海陵岛,恒大海上夏威夷,1494.0,4.5,False,False,阳江,https://dimg04.c-ctrip.com/images/10020u000000januq5135.jpg,,遛娃宝藏地|冲浪,https://you.ctrip.com/sight/yangjiang363/23038.html?scene=online,,,,免费,4.0,免费,True,21.623854,111.918496,6.3,广州
76874,白云山,广州体育馆/白云山,5598.0,4.7,False,False,广州,https://dimg04.c-ctrip.com/images/0103f12000ojhgdn65876.jpg,,登高爬山|自然山水,https://you.ctrip.com/sight/guangzhou152/6766.html?scene=online,5.0,,,免费,3.0,门市价,False,23.18675,113.30374,6.3,广州
154015759,广州 · 2026 IMAGINE DRAGONS LOOM WORLD TOUR演唱会-广州站,奥体中心/国际金融城,0.0,0.0,False,False,广州,https://dimg04.c-ctrip.com/images/0104x12000rlyzs7v2B35.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/154015759.html?scene=online,,,,免费,5.0,,False,23.141796,113.415348,6.6,广州
10532517,中英街,盐田区政府/沙头角,680.0,4.2,False,False,深圳,https://dimg04.c-ctrip.com/images/0106y12000b8d0osdDBA6.jpg,,城市漫步|夜游观景,https://you.ctrip.com/sight/shenzhen26/20401.html?scene=online,,,,免费,4.0,免费,True,22.551336,114.238571,6.3,广州
85864,开元寺,牌坊街/潮州古城/广济桥,470.0,4.6,False,False,潮州,https://dimg04.c-ctrip.com/images/0103x1200086wt1n45E48.jpg,,历史建筑,https://you.ctrip.com/sight/chaozhou467/56642.html?scene=online,,,,免费,4.0,免费,True,23.669419,116.655415,6.3,广州
149998050,广州露营,从化温泉风景区,9.0,4.9,False,False,广州,https://dimg04.c-ctrip.com/images/0101512000976bw5d832F.jpg,广东,,https://you.ctrip.com/sight/guangzhou152/0.html?poiId=149998050,,,,免费,5.0,,False,23.683375,113.683868,6.3,广州
71537673,顺德欢乐海岸PLUS,清晖园度假区/顺德欢乐海岸PLUS,2082.0,4.4,False,False,佛山,https://dimg04.c-ctrip.com/images/1lo4r12000jvo1lqjAAFF.jpg,,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/foshan207/5638370.html?scene=online,160.0,0.0,已减,150.0,2.0,门票,False,22.821912,113.311452,6.2,广州
13467111,黄满寨瀑布,,1155.0,4.4,False,False,揭西,https://dimg04.c-ctrip.com/images/0100312000j1xuedrE18C.jpg,,自然山水,https://you.ctrip.com/sight/jiexi2930/1413466.html?scene=online,120.0,0.0,已减,85.0,2.0,门票,False,23.583242,115.994722,6.2,广州
69256669,海龟湾,双月湾,779.0,4.2,False,False,惠东,https://dimg04.c-ctrip.com/images/0106b12000ijg84mu6BC3.jpg,,遛娃宝藏地|自然山水,https://you.ctrip.com/sight/huidong956/69256669.html?scene=online,,,,免费,5.0,,False,22.552197,114.896778,6.2,广州
101259,珠海景山观光索道,情侣路/海滨泳场/珠海大剧院,1059.0,4.5,False,False,珠海,https://dimg04.c-ctrip.com/images/0106612000a042j6y1A70.jpg,,夜游观景|缆车索道,https://you.ctrip.com/sight/zhuhai27/140624.html?scene=online,,,,免费,5.0,,False,22.269919,113.587153,6.2,广州
101522,湛江红嘴鸥游船,金沙湾风景区,1135.0,4.4,False,False,湛江,https://dimg04.c-ctrip.com/images/0103o12000f6t57r6F04D.png,,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/zhanjiang202/140939.html?scene=online,0.0,0.0,已减,158.0,2.0,门票,False,21.265931,110.408699,6.2,广州
10558923,情侣路,唐家湾/中山大学,3029.0,4.7,False,False,珠海,https://dimg04.c-ctrip.com/images/0105j12000f6tve1rAC91.jpg,,城市漫步|夜游观景,https://you.ctrip.com/sight/zhuhai27/46146.html?scene=online,,,,免费,4.0,免费,True,22.355513,113.629059,6.2,广州
83067,陈慈黉故居,,249.0,4.2,False,False,汕头,https://dimg04.c-ctrip.com/images/1A071e000001fx6z8A470.jpg,,历史建筑,https://you.ctrip.com/sight/shantou215/50153.html?scene=online,,,,免费,5.0,,False,23.573437,116.752005,6.2,广州
154035504,广州游船观光,永庆坊/上下九步行街,73.0,4.3,False,False,广州,https://dimg04.c-ctrip.com/images/1lo0t12000ptwgdpw1B1E.jpg,广东,,https://you.ctrip.com/sight/guangzhou152/0.html?poiId=154035504,,,,免费,5.0,,False,23.126841,113.243477,6.2,广州
58255461,广州热雪奇迹,花都融创文旅城及周边,8583.0,4.5,False,False,广州,https://dimg04.c-ctrip.com/images/1lo2o12000k2s9i2e7CB4.jpg,,遛娃宝藏地|冰雪乐园,https://you.ctrip.com/sight/guangzhou152/5120365.html?scene=online,298.0,0.0,已减,198.0,2.0,门票,False,23.433968,113.238822,6.2,广州
153978216,"深圳 · ONEREPUBLIC “From Asia, With Love” 2026深圳站",海岸城/后海,0.0,0.0,False,False,深圳,https://dimg04.c-ctrip.com/images/0100912000r6qbww9C416.jpg,,演唱会,https://you.ctrip.com/sight/shenzhen26/153978216.html?scene=online,480.0,0.0,已减,480.0,2.0,门票,False,22.523516,113.955616,6.1,广州
10559744,七星岩,七星岩景区/星湖风景区/肇庆站,4626.0,4.5,False,False,肇庆,https://dimg04.c-ctrip.com/images/0103y12000f7kvxqm2E98.jpg,,遛娃宝藏地|乘船游览,https://you.ctrip.com/sight/zhaoqing269/142169.html?scene=online,70.0,0.0,已减,70.0,2.0,门票,False,23.08011,112.478887,6.1,广州
81193,开平碉楼文化旅游区,,2293.0,4.5,False,False,开平,https://dimg04.c-ctrip.com/images/0100n12000nlucqp18C5B.jpg,,历史建筑|夜游观景,https://you.ctrip.com/sight/kaiping525/22788.html?scene=online,180.0,0.0,已减,158.0,2.0,门票,False,22.379171,112.585907,6.1,广州
18648670,珠海拱北口岸,拱北口岸/富华里,374.0,4.4,False,False,珠海,https://dimg04.c-ctrip.com/images/0105i12000ettbzhhFFF9.jpg,,地标观景|夜游观景,https://you.ctrip.com/sight/zhuhai27/1684621.html?scene=online,,,,免费,4.0,免费,True,22.222077,113.56062,6.1,广州
56810081,鼎龙湾国际海洋度假区,鼎龙湾国际海洋度假区,161.0,4.5,False,False,吴川,https://dimg04.c-ctrip.com/images/0103o120009exs6jqB8FE.jpg,,度假村|遛娃宝藏地,https://you.ctrip.com/sight/wuchuan1898/5073330.html?scene=online,,,,免费,4.0,免费,True,21.402893,110.910764,6.1,广州
10758155,珠海御温泉,御温泉/金台寺,3553.0,4.5,False,False,珠海,https://dimg04.c-ctrip.com/images/0105w120008a7wgwo8490.jpg,,遛娃宝藏地|泡温泉,https://you.ctrip.com/sight/zhuhai27/5732.html?scene=online,238.0,0.0,已减,198.0,2.0,门票,False,22.253412,113.201144,6.1,广州
10539309,佛山岭南新天地,祖庙/岭南天地,502.0,4.7,False,False,佛山,https://dimg04.c-ctrip.com/images/0103t12000f0xibro6BA4.jpg,,历史建筑|城市漫步,https://you.ctrip.com/sight/foshan207/122471.html?scene=online,,,,免费,4.0,免费,True,23.035703,113.12282,6.1,广州
61427506,广州融创文旅城,花都融创文旅城及周边,482.0,4.3,False,False,广州,https://dimg04.c-ctrip.com/images/100o160000010ewcsF2E4.jpg,,度假村|遛娃宝藏地,https://you.ctrip.com/sight/guangzhou152/5356386.html?scene=online,,,,免费,4.0,免费,True,23.435617,113.243844,6.1,广州
82948,南风古灶,祖庙/岭南天地,1761.0,4.4,False,False,佛山,https://dimg04.c-ctrip.com/images/10010z000000nrkvmCEF6.jpg,,遛娃宝藏地,https://you.ctrip.com/sight/foshan207/49949.html?scene=online,25.0,0.0,已减,25.0,2.0,门票,False,23.011164,113.085705,6.1,广州
151074791,广州citywalk,天河体育中心/太古汇,0.0,0.0,False,False,广州,https://dimg04.c-ctrip.com/images/100l1d000001eah818A92.jpg,广东,,https://you.ctrip.com/sight/guangzhou152/0.html?poiId=151074791,,,,免费,,,False,23.143408,113.33157,6.1,广州
150197767,深圳科学技术馆,光明农场商圈,248.0,4.6,False,False,深圳,https://dimg04.c-ctrip.com/images/0100d12000k16oqs86AB7.jpg,,博物馆&展馆|夜游观景,https://you.ctrip.com/sight/shenzhen26/150197767.html?scene=online,50.0,0.0,已减,50.0,2.0,门票,False,22.777915,113.949789,6.1,广州
97740,客天下客家小镇景区,客天下景区,2367.0,3.9,False,False,梅州,https://dimg04.c-ctrip.com/images/100r0r000000hbfym672E.jpg,,度假村|遛娃宝藏地,https://you.ctrip.com/sight/meizhou523/136131.html?scene=online,60.0,0.0,已减,28.5,2.0,门票,False,24.263764,116.161278,6.1,广州
30766708,珠海大剧院,情侣路/海滨泳场/珠海大剧院,308.0,4.6,False,False,珠海,https://dimg04.c-ctrip.com/images/0105712000f7gf8zu3271.jpg,,夜游观景,https://you.ctrip.com/sight/zhuhai27/2007075.html?scene=online,,,,免费,4.0,免费,True,22.289866,113.59557,6.1,广州
136042219,珠海太空中心,珠海金湾机场附近,834.0,4.5,False,False,珠海,https://dimg04.c-ctrip.com/images/1lo4k12000c9djrxk7AD8.jpg,,科技馆|博物馆&展馆,https://you.ctrip.com/sight/zhuhai27/136042219.html?scene=online,198.0,0.0,已减,145.0,2.0,门票,False,22.026455,113.397226,6.0,广州
85947,龙湖古寨,东山湖/龙湖古寨,134.0,3.9,False,False,潮州,https://dimg04.c-ctrip.com/images/100s0z000000nollt70BF.jpg,,古镇古村|历史建筑,https://you.ctrip.com/sight/chaozhou467/56809.html?scene=online,,,,免费,4.0,免费,True,23.557595,116.658802,6.0,广州
81356,中山詹园,中山南区/詹园,3265.0,4.4,False,False,中山,https://dimg04.c-ctrip.com/images/0101k12000j14ezs27760.jpg,,遛娃宝藏地|园林花园,https://you.ctrip.com/sight/zhongshan233/23047.html?scene=online,60.0,0.0,已减,50.0,2.0,门票,False,22.440321,113.337488,6.0,广州
152944742,【深圳】哈利波特：禁忌森林体验,观澜,333.0,4.5,False,False,深圳,https://dimg04.c-ctrip.com/images/1lo5e12000nvnfmm64CC9.jpg,,展览,https://you.ctrip.com/sight/shenzhen26/152944742.html?scene=online,238.0,0.0,已减,99.0,2.0,门票,False,22.726585,114.081536,6.0,广州
153977098,广州 · 2026余佳运「45㎡」演唱会-广州站,宝能演艺中心/天河智慧城,0.0,0.0,False,False,广州,https://dimg04.c-ctrip.com/images/0101n12000qzvxg4zEF89.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/153977098.html?scene=online,380.0,0.0,已减,380.0,2.0,门票,False,23.182952,113.490114,6.0,广州
153984006,广州 · 郭富城ICONIC世界巡回演唱会-广州站,宝能演艺中心/天河智慧城,1.0,5.0,False,False,广州,https://dimg04.c-ctrip.com/images/0102u12000riny5st4811.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/153984006.html?scene=online,480.0,,,免费,3.0,门市价,False,23.182952,113.490114,0.0,广州
154039583,佛山 · 2026佛山草莓音乐节,千灯湖度假区,0.0,0.0,False,False,佛山,https://dimg04.c-ctrip.com/images/0100812000rmddj0w51EF.jpg,,,https://you.ctrip.com/sight/foshan207/154039583.html?scene=online,329.0,0.0,已减,329.0,2.0,门票,False,23.079804,113.16386,6.0,广州
80148,桂山岛,桂山岛,301.0,4.3,False,False,珠海,https://dimg04.c-ctrip.com/images/350b170000010ttp6B1A1.jpg,,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/zhuhai27/18126.html?scene=online,,,,免费,4.0,免费,True,22.141106,113.833959,6.0,广州
79822,雁南飞茶田景区,雁南飞茶田度假村,992.0,4.4,False,False,梅州,https://dimg04.c-ctrip.com/images/1lo2b12000h144aax5416.jpg,,度假村|遛娃宝藏地,https://you.ctrip.com/sight/meizhou523/17691.html?scene=online,80.0,0.0,已减,70.0,2.0,门票,False,24.388031,116.386073,6.0,广州
151345745,华发冰雪热雪奇迹,深圳国际会展中心商圈,904.0,4.6,False,False,深圳,https://dimg04.c-ctrip.com/images/0100y12000nnr67ru0D09.png,,主题乐园&游乐场,https://you.ctrip.com/sight/shenzhen26/151345745.html?scene=online,328.0,0.0,已减,208.0,2.0,门票,False,22.719072,113.776086,6.0,广州
50714439,海上看港珠澳大桥,情侣路/海滨泳场/珠海大剧院,937.0,4.5,False,False,珠海,https://dimg04.c-ctrip.com/images/100i1f000001gp4yv64FB.jpg,,遛娃宝藏地|夜游观景,https://you.ctrip.com/sight/zhuhai27/4379372.html?scene=online,0.0,0.0,已减,138.0,2.0,门票,False,22.244551,113.599544,6.0,广州
152938776,广州 · GO WITH THE FLOW林峯演唱会-广州站,宝能演艺中心/天河智慧城,5.0,4.8,False,False,广州,https://dimg04.c-ctrip.com/images/0105512000nmkw97c2B80.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/152938776.html?scene=online,480.0,,,免费,3.0,门市价,False,23.182952,113.490114,5.9,广州
81232,惠州西湖,惠州西湖/水东街,2007.0,4.7,False,False,惠州,https://dimg04.c-ctrip.com/images/0100412000h0in1t5AA68.jpg,,遛娃宝藏地|自然山水,https://you.ctrip.com/sight/huizhou213/22852.html?scene=online,,,,免费,4.0,免费,True,23.095742,114.404667,6.0,广州
154082932,佛山 · “万物安生时”李健巡回演唱会-佛山站,乐从,0.0,0.0,False,False,佛山,https://dimg04.c-ctrip.com/images/0100v12000rnbjh128F60.jpg,,演唱会,https://you.ctrip.com/sight/foshan207/154082932.html?scene=online,380.0,,,免费,3.0,门市价,False,22.965468,113.148088,5.9,广州
78519,地王观光·深港之窗,万象城/京基100,1851.0,4.3,False,False,深圳,https://dimg04.c-ctrip.com/images/10051f000001gsu9xBA0E.jpg,,地标观景|夜游观景,https://you.ctrip.com/sight/shenzhen26/11546.html?scene=online,89.0,0.0,已减,79.0,2.0,门票,False,22.549004,114.117131,5.9,广州
97542,洞天仙境,英西峰林走廊,3564.0,4.4,False,False,英德,https://dimg04.c-ctrip.com/images/1lo2c12000qna4pnaD5A0.jpg,,遛娃宝藏地|自然山水,https://you.ctrip.com/sight/yingde962/135906.html?scene=online,76.0,0.0,已减,72.0,2.0,门票,False,24.160722,112.90616,5.9,广州
145906067,潮汕英歌舞表演,潮博馆/礐石风景区,21.0,4.3,False,False,汕头,https://dimg04.c-ctrip.com/images/1me6i12000pczk06kEF50.jpg,,,https://you.ctrip.com/sight/shantou215/145906067.html?scene=online,,,,免费,5.0,,False,23.327226,116.72216,5.9,广州
154033687,广州 · 周兴哲《Odyssey · Stars旅程 · 星空》世界巡回演唱会,广州大学城附近,0.0,0.0,False,False,广州,https://dimg04.c-ctrip.com/images/0104f12000d4vwrh1B07A.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/154033687.html?scene=online,,,,免费,5.0,,False,23.06179,113.397603,5.9,广州
10558996,宝墨园,番禺市桥/亚运城,6067.0,4.7,False,False,广州,https://dimg04.c-ctrip.com/images/1lo1l12000rgiocto79A1.jpg,,遛娃宝藏地|园林花园,https://you.ctrip.com/sight/guangzhou152/51254.html?scene=online,54.0,0.0,已减,54.0,2.0,门票,False,22.900714,113.300795,5.9,广州
150000028,广州赏黄花风铃木,天河体育中心/太古汇,1.0,1.0,False,False,广州,https://dimg04.c-ctrip.com/images/0103612000indtctf8D88.jpg,广东,,https://you.ctrip.com/sight/guangzhou152/0.html?poiId=150000028,,,,免费,5.0,,False,23.143408,113.33157,5.9,广州
18126843,较场尾,较场尾/大鹏所城,341.0,4.4,False,False,深圳,https://dimg04.c-ctrip.com/images/fd/tg/g4/M02/C5/19/CggYHlZzrU2ANyEjABSzGT0tGIQ919.jpg,,夜游观景,https://you.ctrip.com/sight/shenzhen26/1508470.html?scene=online,0.0,0.0,已减,300.0,2.0,门票,False,22.594706,114.516281,5.9,广州
10559706,白水寨风景名胜区,白水寨风景名胜区,7070.0,4.6,False,False,广州,https://dimg04.c-ctrip.com/images/10020s000000hqzdm8FA3.jpg,,遛娃宝藏地|登高爬山,https://you.ctrip.com/sight/guangzhou152/140555.html?scene=online,60.0,0.0,已减,56.0,2.0,门票,False,23.594424,113.769701,5.9,广州
153978101,"广州 · Tank吕建忠""第∞回合""巡回演唱会-广州站",番禺市桥/亚运城,0.0,0.0,False,False,广州,https://dimg04.c-ctrip.com/images/0100h12000qzv7s6c65F2.jpg,,演唱会,https://you.ctrip.com/sight/guangzhou152/153978101.html?scene=online,380.0,0.0,已减,380.0,2.0,门票,False,22.947651,113.488521,5.9,广州
55184159,珠江夜游广州塔码头,琶洲会展/广州塔/客村,325.0,4.4,False,False,广州,https://dimg04.c-ctrip.com/images/0106o1200095xlne75409.jpg,,夜游观景|乘船游览,https://you.ctrip.com/sight/guangzhou152/4719347.html?scene=online,0.0,0.0,已减,98.0,2.0,门票,False,23.113354,113.333379,5.9,广州
39034701,揭阳学宫,进贤门城楼商圈,38.0,4.6,False,False,揭阳,https://dimg04.c-ctrip.com/images/01042120009l48eqp673E.jpg,,历史建筑,https://you.ctrip.com/sight/jieyang835/3218562.html?scene=online,,,,免费,4.0,免费,True,23.541584,116.362523,5.8,广州
20895491,星湖旅游景区,七星岩景区/星湖风景区/肇庆站,402.0,4.5,False,False,肇庆,https://dimg04.c-ctrip.com/images/0101712000mlcm8xm061D.jpg,,自然山水|夜游观景,https://you.ctrip.com/sight/zhaoqing269/1697636.html?scene=online,70.0,0.0,已减,70.0,2.0,门票,False,23.081657,112.476283,5.8,广州
149593054,清远长隆度假区,,114.0,4.3,False,False,清远,https://dimg04.c-ctrip.com/images/1lo6f12000i3j8on5BB7D.jpg,,夜游观景,https://you.ctrip.com/sight/qingyuan517/149593054.html?scene=online,,,,免费,5.0,,False,23.587761,113.166595,5.8,广州
153984948,深圳 · 郑润泽「旷野」2026巡回演唱会-深圳站,龙岗中心区/大运新城,0.0,0.0,False,False,深圳,https://dimg04.c-ctrip.com/images/0105k12000r2zdijkD7FC.jpg,,演唱会,https://you.ctrip.com/sight/shenzhen26/153984948.html?scene=online,398.0,0.0,已减,398.0,2.0,门票,False,22.704141,114.223705,5.9,广州
10539290,湾仔旅游码头,横琴口岸,358.0,4.4,False,False,珠海,https://dimg04.c-ctrip.com/images/0105q120008a7420d0EA4.jpg,,游艇帆船|夜游观景,https://you.ctrip.com/sight/zhuhai27/122451.html?scene=online,,,,免费,4.0,免费,True,22.197507,113.540459,5.8,广州
154214872,上海 · 《喜人奇妙夜》2026全国巡演 | Standby出品,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104712000s2zstvb128E.png,距市中心8.9km,话剧,https://you.ctrip.com/sight/shanghai2/154214872.html?scene=online,,,,免费,5.0,,False,31.156571,121.49152,6.6,上海
154189361,上海 · 星花怒放 同忆首歌——前滩群星演唱会,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102a12000rwx9evu7ED7.jpg,距市中心9.4km,演唱会,https://you.ctrip.com/sight/shanghai2/154189361.html?scene=online,380.0,,,免费,3.0,门市价,False,31.152628,121.47162,0.0,上海
154194410,2026 CS亚洲邀请赛,陆家嘴,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0100612000rxvj9r8ACE1.jpg,距市中心6.1km,,https://you.ctrip.com/sight/shanghai2/154194410.html?scene=online,,,,免费,5.0,,False,31.238745,121.544517,5.8,上海
152948386,上海本帮菜品鉴与烹饪,四川北路商业区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/1lo1412000o7htczs8144.jpg,中国,,https://you.ctrip.com/sight/shanghai2/0.html?poiId=152948386,,,,免费,5.0,,False,31.284127,121.494274,5.8,上海
75613,上海共青森林公园,江湾/五角场商业区,2942.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/01A6l120008p0tdzqCC2E.jpg,距市中心12.4km,遛娃宝藏地|亲子同乐,https://you.ctrip.com/sight/shanghai2/738.html?scene=online,,,,免费,4.0,免费,True,31.325479,121.558059,5.4,上海
154115099,上海 · 万妮达 2026 《唤醒我》巡回演唱会,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102712000cf2q11pEFBD.png,距市中心8.3km,演唱会,https://you.ctrip.com/sight/shanghai2/154115099.html?scene=online,,,,免费,5.0,,False,31.161852,121.48398,0.0,上海
154216338,上海 · 2026（上海）超级芒果音乐节,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104w12000s7w3y7uA266.jpg,距市中心9.4km,演唱会,https://you.ctrip.com/sight/shanghai2/154216338.html?scene=online,188.0,0.0,已减,188.0,2.0,门票,False,31.152628,121.47162,5.3,上海
154172939,2026上海国际插画艺术节GAF,新国际博览中心/世博园,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0106812000rsxvcxi9E9C.jpg,距市中心9.3km,,https://you.ctrip.com/sight/shanghai2/154172939.html?scene=online,,,,免费,5.0,,False,31.216603,121.574501,5.3,上海
75616,龙华寺,徐家汇地区,715.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/0100412000j21x4odC178.jpg,距市中心6.5km,赏花胜地|历史建筑,https://you.ctrip.com/sight/shanghai2/742.html?scene=online,,,,免费,4.0,免费,True,31.181316,121.458256,5.2,上海
154241323,上海 · 2026《大鱼海棠·十周年重逢之夜》特别呈现,四川北路商业区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104h12000s7j4o4w5744.jpg,距市中心4.5km,演唱会,https://you.ctrip.com/sight/shanghai2/154241323.html?scene=online,,,,免费,5.0,,False,31.27645,121.48584,5.5,上海
38333080,南京西路,静安寺/南京西路,93.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/0105512000ik183o4B481.jpg,距市中心1.9km,城市漫步|夜游观景,https://you.ctrip.com/sight/shanghai2/38333080.html?scene=online,,,,免费,4.0,免费,True,31.233454,121.460304,5.1,上海
31678187,花开海上生态园,乐高乐园度假区,2117.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/01062120009x99men72FE.jpg,距市中心51.3km,遛娃宝藏地|亲子同乐,https://you.ctrip.com/sight/shanghai2/2045955.html?scene=online,30.0,0.0,已减,29.0,2.0,门票,False,30.891995,121.122831,5.1,上海
154193222,上海 · 2026陈慧娴40周年“The Fabulous 40”巡回演唱会-上海站,新国际博览中心/世博园,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0103312000ry2kmkq7D38.jpg,距市中心5.0km,演唱会,https://you.ctrip.com/sight/shanghai2/154193222.html?scene=online,480.0,,,免费,3.0,门市价,False,31.19446,121.499982,5.1,上海
48620857,上海奇迹花园,浦江镇地区,1736.0,4.4,False,False,上海,https://dimg04.c-ctrip.com/images/1lo4d12000izpbed08750.jpg,距市中心19.8km,赏花胜地|自然山水,https://you.ctrip.com/sight/shanghai2/4358345.html?scene=online,99.0,0.0,已减,39.9,2.0,门票,False,31.060155,121.514249,5.1,上海
148930981,曲水兰亭(上海虹桥店),虹桥地区,39.0,4.3,False,False,上海,https://dimg04.c-ctrip.com/images/0101h12000pcnvfp05CC6.jpg,距市中心9.7km,夜游观景,https://you.ctrip.com/sight/shanghai2/148930981.html?scene=online,1538.9,0.0,已减,1538.0,2.0,门票,False,31.195854,121.390444,5.1,上海
153431545,上海 · Norah/71/Frankie/油百万领衔 普通话/沪语/英文脱口秀 by SpicyComedy,淮海路/新天地地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0105112000pxntznnA2D6.png,距市中心1.3km,,https://you.ctrip.com/sight/shanghai2/153431545.html?scene=online,,,,免费,5.0,,False,31.225041,121.481493,5.0,上海
76154,世纪公园,新国际博览中心/世博园,11755.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/0105m12000jabb3vcF03D.jpg,距市中心7.7km,遛娃宝藏地|亲子同乐,https://you.ctrip.com/sight/shanghai2/3757.html?scene=online,,,,免费,4.0,免费,True,31.222046,121.558979,5.0,上海
75612,上海植物园,上海火车南站地区,1639.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/0103212000ijbk25o248A.jpg,距市中心9.7km,遛娃宝藏地|亲子同乐,https://you.ctrip.com/sight/shanghai2/737.html?scene=online,,,,免费,4.0,免费,True,31.153813,121.450691,5.0,上海
153978935,上海 · 浸入式戏剧经典之作《不眠之夜》特别版—【沉浸史诗 上海入梦】,静安寺/南京西路,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104d12000r054x1qB7E6.jpg,距市中心1.7km,,https://you.ctrip.com/sight/shanghai2/153978935.html?scene=online,,,,免费,5.0,,False,31.236537,121.46227,5.0,上海
154116612,上海 · 新裤子2026《北海怪兽•浪潮来临的时候》演唱会,新国际博览中心/世博园,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0105o12000rpmrpwd008F.jpg,距市中心5.0km,演唱会,https://you.ctrip.com/sight/shanghai2/154116612.html?scene=online,,,,免费,5.0,,False,31.19446,121.499982,5.0,上海
